0,0.000534594
0.12207,0.00106919
0.244141,0.00106919
0.366211,0.0010692
0.488281,0.00106921
0.610352,0.00106922
0.732422,0.00106924
0.854492,0.00106926
0.976562,0.00106928
1.09863,0.0010693
1.2207,0.00106933
1.34277,0.00106936
1.46484,0.00106939
1.58691,0.00106942
1.70898,0.00106946
1.83105,0.0010695
1.95312,0.00106954
2.0752,0.00106959
2.19727,0.00106964
2.31934,0.00106969
2.44141,0.00106975
2.56348,0.0010698
2.68555,0.00106986
2.80762,0.00106992
2.92969,0.00106999
3.05176,0.00107006
3.17383,0.00107013
3.2959,0.0010702
3.41797,0.00107028
3.54004,0.00107036
3.66211,0.00107044
3.78418,0.00107053
3.90625,0.00107062
4.02832,0.00107071
4.15039,0.0010708
4.27246,0.0010709
4.39453,0.001071
4.5166,0.0010711
4.63867,0.0010712
4.76074,0.00107131
4.88281,0.00107142
5.00488,0.00107153
5.12695,0.00107165
5.24902,0.00107177
5.37109,0.00107189
5.49316,0.00107202
5.61523,0.00107214
5.7373,0.00107227
5.85938,0.00107241
5.98145,0.00107254
6.10352,0.00107268
6.22559,0.00107282
6.34766,0.00107297
6.46973,0.00107311
6.5918,0.00107327
6.71387,0.00107342
6.83594,0.00107357
6.95801,0.00107373
7.08008,0.00107389
7.20215,0.00107406
7.32422,0.00107423
7.44629,0.0010744
7.56836,0.00107457
7.69043,0.00107475
7.8125,0.00107492
7.93457,0.00107511
8.05664,0.00107529
8.17871,0.00107548
8.30078,0.00107567
8.42285,0.00107586
8.54492,0.00107606
8.66699,0.00107626
8.78906,0.00107646
8.91113,0.00107666
9.0332,0.00107687
9.15527,0.00107708
9.27734,0.0010773
9.39941,0.00107751
9.52148,0.00107773
9.64355,0.00107795
9.76562,0.00107818
9.8877,0.00107841
10.0098,0.00107864
10.1318,0.00107887
10.2539,0.00107911
10.376,0.00107935
10.498,0.00107959
10.6201,0.00107984
10.7422,0.00108009
10.8643,0.00108034
10.9863,0.00108059
11.1084,0.00108085
11.2305,0.00108111
11.3525,0.00108138
11.4746,0.00108164
11.5967,0.00108191
11.7188,0.00108218
11.8408,0.00108246
11.9629,0.00108274
12.085,0.00108302
12.207,0.0010833
12.3291,0.00108359
12.4512,0.00108388
12.5732,0.00108418
12.6953,0.00108447
12.8174,0.00108477
12.9395,0.00108508
13.0615,0.00108538
13.1836,0.00108569
13.3057,0.001086
13.4277,0.00108632
13.5498,0.00108664
13.6719,0.00108696
13.7939,0.00108728
13.916,0.00108761
14.0381,0.00108794
14.1602,0.00108827
14.2822,0.00108861
14.4043,0.00108895
14.5264,0.00108929
14.6484,0.00108964
14.7705,0.00108999
14.8926,0.00109034
15.0146,0.00109069
15.1367,0.00109105
15.2588,0.00109141
15.3809,0.00109178
15.5029,0.00109215
15.625,0.00109252
15.7471,0.00109289
15.8691,0.00109327
15.9912,0.00109365
16.1133,0.00109403
16.2354,0.00109442
16.3574,0.00109481
16.4795,0.0010952
16.6016,0.0010956
16.7236,0.001096
16.8457,0.0010964
16.9678,0.00109681
17.0898,0.00109722
17.2119,0.00109763
17.334,0.00109805
17.4561,0.00109847
17.5781,0.00109889
17.7002,0.00109932
17.8223,0.00109975
17.9443,0.00110018
18.0664,0.00110061
18.1885,0.00110105
18.3105,0.0011015
18.4326,0.00110194
18.5547,0.00110239
18.6768,0.00110284
18.7988,0.0011033
18.9209,0.00110376
19.043,0.00110422
19.165,0.00110469
19.2871,0.00110516
19.4092,0.00110563
19.5312,0.0011061
19.6533,0.00110658
19.7754,0.00110707
19.8975,0.00110755
20.0195,0.00110804
20.1416,0.00110854
20.2637,0.00110903
20.3857,0.00110953
20.5078,0.00111004
20.6299,0.00111054
20.752,0.00111105
20.874,0.00111157
20.9961,0.00111209
21.1182,0.00111261
21.2402,0.00111313
21.3623,0.00111366
21.4844,0.00111419
21.6064,0.00111473
21.7285,0.00111527
21.8506,0.00111581
21.9727,0.00111635
22.0947,0.0011169
22.2168,0.00111746
22.3389,0.00111801
22.4609,0.00111857
22.583,0.00111914
22.7051,0.00111971
22.8271,0.00112028
22.9492,0.00112085
23.0713,0.00112143
23.1934,0.00112201
23.3154,0.0011226
23.4375,0.00112319
23.5596,0.00112378
23.6816,0.00112438
23.8037,0.00112498
23.9258,0.00112558
24.0479,0.00112619
24.1699,0.0011268
24.292,0.00112742
24.4141,0.00112804
24.5361,0.00112866
24.6582,0.00112929
24.7803,0.00112992
24.9023,0.00113056
25.0244,0.0011312
25.1465,0.00113184
25.2686,0.00113249
25.3906,0.00113314
25.5127,0.00113379
25.6348,0.00113445
25.7568,0.00113511
25.8789,0.00113578
26.001,0.00113645
