0,2.25935e-13
0.0152588,4.54683e-13
0.0305176,4.58584e-13
0.0457764,4.52582e-13
0.0610352,4.56445e-13
0.0762939,4.50587e-13
0.0915527,4.59123e-13
0.106812,4.61754e-13
0.12207,4.52408e-13
0.137329,4.49675e-13
0.152588,4.50472e-13
0.167847,4.5653e-13
0.183105,4.57788e-13
0.198364,4.56992e-13
0.213623,4.55421e-13
0.228882,4.5203e-13
0.244141,4.58379e-13
0.259399,4.54144e-13
0.274658,4.54498e-13
0.289917,4.54151e-13
0.305176,4.56108e-13
0.320435,4.54627e-13
0.335693,4.57259e-13
0.350952,4.5199e-13
0.366211,4.59637e-13
0.38147,4.50688e-13
0.396729,4.55218e-13
0.411987,4.59092e-13
0.427246,4.53797e-13
0.442505,4.53857e-13
0.457764,4.5658e-13
0.473022,4.563e-13
0.488281,4.51909e-13
0.50354,4.60465e-13
0.518799,4.52335e-13
0.534058,4.57396e-13
0.549316,4.53854e-13
0.564575,4.57093e-13
0.579834,4.56626e-13
0.595093,4.53601e-13
0.610352,4.55313e-13
0.62561,4.57532e-13
0.640869,4.55076e-13
0.656128,4.56257e-13
0.671387,4.53554e-13
0.686646,4.59684e-13
0.701904,4.5628e-13
0.717163,4.56167e-13
0.732422,4.50348e-13
0.747681,4.58738e-13
0.762939,4.60645e-13
0.778198,4.52299e-13
0.793457,4.57805e-13
0.808716,4.55127e-13
0.823975,4.57815e-13
0.839233,4.57047e-13
0.854492,4.54993e-13
0.869751,4.56658e-13
0.88501,4.55014e-13
0.900269,4.59346e-13
0.915527,4.55919e-13
0.930786,4.58942e-13
0.946045,4.55914e-13
0.961304,4.53454e-13
0.976562,4.55658e-13
0.991821,4.86586e-13
1.00708,4.22439e-13
1.02234,4.71513e-13
1.0376,4.50089e-13
1.05286,4.66186e-13
1.06812,4.52019e-13
1.08337,4.63166e-13
1.09863,4.49165e-13
1.11389,4.66219e-13
1.12915,4.53247e-13
1.14441,4.62306e-13
1.15967,4.49053e-13
1.17493,4.69156e-13
1.19019,4.45883e-13
1.20544,4.7428e-13
1.2207,4.24933e-13
1.23596,4.98388e-13
1.25122,4.76311e-13
1.26648,4.13344e-13
1.28174,4.82137e-13
1.297,4.50438e-13
1.31226,4.663e-13
1.32751,4.51227e-13
1.34277,4.64281e-13
1.35803,4.54682e-13
1.37329,4.64908e-13
1.38855,4.53772e-13
1.40381,4.62396e-13
1.41907,4.59045e-13
1.43433,4.57059e-13
1.44958,4.63375e-13
1.46484,4.56812e-13
1.4801,4.63981e-13
1.49536,4.54561e-13
1.51062,4.60868e-13
1.52588,4.64034e-13
1.54114,4.5695e-13
1.5564,4.57396e-13
1.57166,4.64511e-13
1.58691,4.60976e-13
1.60217,4.62268e-13
1.61743,4.53867e-13
1.63269,4.63018e-13
1.64795,4.66083e-13
1.66321,4.58376e-13
1.67847,4.5622e-13
1.69373,4.64978e-13
1.70898,4.64959e-13
1.72424,4.62303e-13
1.7395,4.47786e-13
1.75476,4.54893e-13
1.77002,4.76674e-13
1.78528,4.77386e-13
1.80054,4.61123e-13
1.8158,4.52122e-13
1.83105,4.52026e-13
1.84631,4.74899e-13
1.86157,4.61647e-13
1.87683,4.58555e-13
1.89209,4.62672e-13
1.90735,4.64063e-13
1.92261,4.66294e-13
1.93787,4.58438e-13
1.95312,4.62505e-13
1.96838,4.67782e-13
1.98364,4.63225e-13
1.9989,4.61302e-13
2.01416,4.64168e-13
2.02942,4.64915e-13
2.04468,4.62657e-13
2.05994,4.65687e-13
2.0752,4.65495e-13
2.09045,4.60056e-13
2.10571,4.69936e-13
2.12097,4.6124e-13
2.13623,4.68686e-13
2.15149,4.59077e-13
2.16675,4.72435e-13
2.18201,4.56339e-13
2.19727,4.76131e-13
2.21252,4.5751e-13
2.22778,4.75208e-13
2.24304,4.5707e-13
2.2583,4.67419e-13
2.27356,4.66132e-13
2.28882,4.66643e-13
2.30408,4.70676e-13
2.31934,4.6023e-13
2.33459,4.71566e-13
2.34985,4.65658e-13
2.36511,4.6551e-13
2.38037,4.6886e-13
2.39563,4.67744e-13
2.41089,4.65649e-13
2.42615,4.69109e-13
2.44141,4.68784e-13
2.45667,4.67868e-13
2.47192,4.68532e-13
2.48718,4.65047e-13
2.50244,4.71843e-13
2.5177,4.68975e-13
2.53296,4.67769e-13
2.54822,4.69713e-13
2.56348,4.68954e-13
2.57874,4.69876e-13
2.59399,4.69357e-13
2.60925,4.66809e-13
2.62451,4.74813e-13
2.63977,4.69277e-13
2.65503,4.67082e-13
2.67029,4.73896e-13
2.68555,4.67152e-13
2.70081,4.74733e-13
2.71606,4.69842e-13
2.73132,4.6786e-13
2.74658,4.76206e-13
2.76184,4.7065e-13
2.7771,4.68527e-13
2.79236,4.75301e-13
2.80762,4.70549e-13
2.82288,4.7343e-13
2.83813,4.71684e-13
2.85339,4.69504e-13
2.86865,4.76205e-13
2.88391,4.7443e-13
2.89917,4.7017e-13
2.91443,4.73975e-13
2.92969,4.74112e-13
2.94495,4.75012e-13
2.96021,4.76303e-13
2.97546,4.63501e-13
2.99072,4.77992e-13
3.00598,4.87264e-13
3.02124,4.59213e-13
3.0365,4.87745e-13
3.05176,4.65589e-13
3.06702,4.83671e-13
